sum,CVE_LOC,CVE_MUN,CVE_ENT,CVEGEO,CVE_AGEB,system:index
7.81608831666349E-4,0001,001,06,0600100010081,0081,00000000000000000000
3.448470866603984E-4,0001,001,06,060010001019A,019A,00000000000000000001
2.0690208197973915E-4,0001,001,06,0600100010359,0359,00000000000000000002
0.0012820854365163245,0001,001,06,0600100010151,0151,00000000000000000003
8.37459285271801E-4,0001,001,06,0600100010166,0166,00000000000000000004
4.0170148081097954E-4,0001,001,06,0600100010202,0202,00000000000000000005
7.167542967444667E-4,0001,001,06,0600100010217,0217,00000000000000000006
0.001850294725832351,0001,001,06,0600100010255,0255,00000000000000000007
0.001370818243299725,0001,001,06,060010001026A,026A,00000000000000000008
1.3203849506422747E-4,0001,001,06,0600100010344,0344,00000000000000000009
8.594344595802589E-4,0001,001,06,0600100010274,0274,0000000000000000000a
6.484499990241399E-5,0001,001,06,0600100010363,0363,0000000000000000000b
0.0011332677180326798,0001,001,06,0600100010378,0378,0000000000000000000c
2.9716739448030886E-4,0001,001,06,0600100010382,0382,0000000000000000000d
5.981273279473984E-4,0001,001,06,0600100010397,0397,00000000000000000010
1.0020626047004474E-5,0001,001,06,060010001040A,040A,00000000000000000011
7.991533485561165E-4,0001,001,06,0600100010109,0109,00000000000000000012
6.657041123435434E-4,0001,001,06,0600100010147,0147,00000000000000000013
0.0024323176307358835,0007,001,06,0600100070240,0240,0000000000000000000e
0.0012251687495653464,0007,001,06,0600100070236,0236,00000000000000000014
0.0014310181631263766,0007,001,06,0600100070221,0221,00000000000000000015
-4.0133957843461305E-4,0035,001,06,060010035033A,033A,0000000000000000000f
-5.30562225325496E-4,0035,001,06,0600100350325,0325,00000000000000000016
9.162339088110366E-5,0001,002,06,060020001134A,134A,00000000000000000017
6.931883668031047E-4,0001,002,06,0600200011640,1640,00000000000000000018
0.0029675934208946843,0001,002,06,0600200011316,1316,00000000000000000019
0.0034074435809723037,0001,002,06,0600200011320,1320,0000000000000000001a
4.6421166443411294E-4,0001,002,06,0600200011373,1373,0000000000000000001b
0.002264874021294818,0001,002,06,060020001159A,159A,0000000000000000001c
9.824536056578844E-4,0001,002,06,0600200011617,1617,0000000000000000001d
7.012286691044328E-4,0001,002,06,0600200011621,1621,0000000000000000001e
2.2726743014278415E-4,0001,002,06,0600200010676,0676,0000000000000000001f
0.00113256167669166,0001,002,06,0600200010727,0727,00000000000000000020
1.7167857022834076E-4,0001,002,06,0600200011000,1000,00000000000000000021
-5.850552081574084E-5,0001,002,06,0600200010977,0977,00000000000000000022
1.4696540198437678E-5,0001,002,06,0600200011091,1091,00000000000000000023
0.0015097701947809883,0001,002,06,0600200011142,1142,00000000000000000024
2.9319485081953173E-4,0001,002,06,0600200011195,1195,00000000000000000025
2.9319485081953173E-4,0001,002,06,0600200011208,1208,00000000000000000026
-4.32232152960164E-4,0001,002,06,0600200011388,1388,00000000000000000027
4.2481226154042386E-4,0001,002,06,0600200010411,0411,00000000000000000028
0.003693643369156617,0001,002,06,0600200010464,0464,00000000000000000029
-4.7661159417259805E-5,0001,002,06,0600200011496,1496,0000000000000000002a
0.002136360059679039,0001,002,06,0600200010479,0479,0000000000000000002b
0.0063345917381855115,0001,002,06,0600200010483,0483,0000000000000000002c
0.0015417531409806283,0001,002,06,0600200011481,1481,0000000000000000002d
1.6988108315363291E-4,0001,002,06,0600200010996,0996,0000000000000000002e
1.7764477003347074E-4,0001,002,06,0600200010568,0568,0000000000000000002f
-3.826775451302661E-4,0001,002,06,0600200010619,0619,00000000000000000030
1.9472929187267464E-4,0001,002,06,0600200011693,1693,00000000000000000031
-8.92454246880958E-5,0001,002,06,0600200011104,1104,00000000000000000032
0.0016906025111205613,0001,002,06,0600200011068,1068,00000000000000000033
-4.6259419046989174E-4,0001,002,06,0600200011706,1706,00000000000000000034
4.156540971541095E-4,0001,002,06,0600200011689,1689,00000000000000000035
3.19408447323586E-4,0001,002,06,0600200010708,0708,00000000000000000036
8.93558208578294E-4,0001,002,06,0600200011458,1458,00000000000000000037
8.448093562430604E-4,0001,002,06,0600200011570,1570,00000000000000000038
-3.975671682699479E-6,0001,002,06,0600200011585,1585,00000000000000000039
-1.0933381538944638E-4,0001,002,06,0600200010290,0290,0000000000000000003a
1.2644594436006504E-4,0001,002,06,0600200010318,0318,0000000000000000003b
2.8957132809310853E-4,0001,002,06,0600200010337,0337,0000000000000000003c
6.374167113617468E-4,0001,002,06,0600200010407,0407,0000000000000000003d
3.065688754077514E-4,0001,002,06,060020001052A,052A,0000000000000000003e
2.0481295393251104E-4,0001,002,06,0600200010680,0680,0000000000000000003f
5.555012533802976E-4,0001,002,06,0600200010712,0712,00000000000000000040
6.921653405453376E-4,0001,002,06,0600200010746,0746,00000000000000000041
0.001515623595105578,0001,002,06,0600200010750,0750,00000000000000000042
7.31091098768116E-4,0001,002,06,0600200010765,0765,00000000000000000043
7.373866970499252E-4,0001,002,06,0600200010816,0816,00000000000000000044
-3.115452993024033E-5,0001,002,06,0600200011087,1087,00000000000000000045
9.66457886817484E-4,0001,002,06,0600200011123,1123,00000000000000000046
1.559645080783926E-5,0001,002,06,0600200011157,1157,00000000000000000047
0.0014309182912182396,0001,002,06,0600200011227,1227,00000000000000000048
2.4738315537897986E-4,0001,002,06,0600200011231,1231,00000000000000000049
2.5697815359996266E-4,0001,002,06,0600200011250,1250,0000000000000000004a
