sum,CVE_LOC,CVE_MUN,CVE_ENT,CVEGEO,CVE_AGEB,system:index
4.926377414279822E-4,0001,001,06,0600100010081,0081,00000000000000000000
2.2118650962963798E-4,0001,001,06,060010001019A,019A,00000000000000000001
7.935001970232291E-5,0001,001,06,0600100010359,0359,00000000000000000002
7.284757820984577E-4,0001,001,06,0600100010151,0151,00000000000000000003
6.810738084021104E-4,0001,001,06,0600100010166,0166,00000000000000000004
3.022415945468558E-4,0001,001,06,0600100010202,0202,00000000000000000005
4.5043004921880734E-4,0001,001,06,0600100010217,0217,00000000000000000006
0.0012928557272204359,0001,001,06,0600100010255,0255,00000000000000000007
0.0011512939346827826,0001,001,06,060010001026A,026A,00000000000000000008
6.240716893300647E-5,0001,001,06,0600100010344,0344,00000000000000000009
3.6109729612517446E-4,0001,001,06,0600100010274,0274,0000000000000000000a
2.4416877703004536E-5,0001,001,06,0600100010363,0363,0000000000000000000b
6.711766262551323E-4,0001,001,06,0600100010378,0378,0000000000000000000c
2.26621378816458E-4,0001,001,06,0600100010382,0382,0000000000000000000d
4.1254762535958126E-4,0001,001,06,0600100010397,0397,00000000000000000010
6.3158684798459255E-6,0001,001,06,060010001040A,040A,00000000000000000011
6.006590293817975E-4,0001,001,06,0600100010109,0109,00000000000000000012
3.519244644260821E-4,0001,001,06,0600100010147,0147,00000000000000000013
8.854959474915532E-4,0007,001,06,0600100070240,0240,0000000000000000000e
4.538186373452913E-4,0007,001,06,0600100070236,0236,00000000000000000014
5.33558919831588E-4,0007,001,06,0600100070221,0221,00000000000000000015
6.389173317726811E-4,0035,001,06,060010035033A,033A,0000000000000000000f
8.099787462418687E-4,0035,001,06,0600100350325,0325,00000000000000000016
6.890484903309333E-5,0001,002,06,060020001134A,134A,00000000000000000017
3.26755413647012E-4,0001,002,06,0600200011640,1640,00000000000000000018
0.001771745381965572,0001,002,06,0600200011316,1316,00000000000000000019
0.0021136687282801844,0001,002,06,0600200011320,1320,0000000000000000001a
4.289408386794642E-4,0001,002,06,0600200011373,1373,0000000000000000001b
0.0010707018411945282,0001,002,06,060020001159A,159A,0000000000000000001c
5.963180046254916E-4,0001,002,06,0600200011617,1617,0000000000000000001d
3.6836842560458564E-4,0001,002,06,0600200011621,1621,0000000000000000001e
8.05926481790216E-4,0001,002,06,0600200010676,0676,0000000000000000001f
0.0013686612590691183,0001,002,06,0600200010727,0727,00000000000000000020
1.9684341630229996E-4,0001,002,06,0600200011000,1000,00000000000000000021
3.959684987134026E-4,0001,002,06,0600200010977,0977,00000000000000000022
7.097456427867472E-4,0001,002,06,0600200011091,1091,00000000000000000023
8.529972844524364E-4,0001,002,06,0600200011142,1142,00000000000000000024
2.204955169058987E-4,0001,002,06,0600200011195,1195,00000000000000000025
2.204955169058987E-4,0001,002,06,0600200011208,1208,00000000000000000026
8.320238517359536E-4,0001,002,06,0600200011388,1388,00000000000000000027
8.804995519568109E-4,0001,002,06,0600200010411,0411,00000000000000000028
0.0023112225881441557,0001,002,06,0600200010464,0464,00000000000000000029
8.104555244921961E-5,0001,002,06,0600200011496,1496,0000000000000000002a
0.0014901316679689451,0001,002,06,0600200010479,0479,0000000000000000002b
0.003645096758392533,0001,002,06,0600200010483,0483,0000000000000000002c
7.776443568188296E-4,0001,002,06,0600200011481,1481,0000000000000000002d
1.96781659531064E-4,0001,002,06,0600200010996,0996,0000000000000000002e
3.582628825443953E-4,0001,002,06,0600200010568,0568,0000000000000000002f
0.0012451457991713806,0001,002,06,0600200010619,0619,00000000000000000030
9.687332956420598E-5,0001,002,06,0600200011693,1693,00000000000000000031
2.4209711851103422E-4,0001,002,06,0600200011104,1104,00000000000000000032
0.0014885352462089213,0001,002,06,0600200011068,1068,00000000000000000033
7.526073415649688E-4,0001,002,06,0600200011706,1706,00000000000000000034
2.8699037363875767E-4,0001,002,06,0600200011689,1689,00000000000000000035
6.615950263615971E-4,0001,002,06,0600200010708,0708,00000000000000000036
4.310137751974707E-4,0001,002,06,0600200011458,1458,00000000000000000037
4.7386217231247063E-4,0001,002,06,0600200011570,1570,00000000000000000038
7.895770631903002E-5,0001,002,06,0600200011585,1585,00000000000000000039
0.0013043483954379223,0001,002,06,0600200010290,0290,0000000000000000003a
7.295135732809531E-4,0001,002,06,0600200010318,0318,0000000000000000003b
7.652322375591488E-4,0001,002,06,0600200010337,0337,0000000000000000003c
5.245303949302955E-4,0001,002,06,0600200010407,0407,0000000000000000003d
3.5150610053982133E-4,0001,002,06,060020001052A,052A,0000000000000000003e
6.21493927356339E-4,0001,002,06,0600200010680,0680,0000000000000000003f
8.6127391763462E-4,0001,002,06,0600200010712,0712,00000000000000000040
8.897324368233254E-4,0001,002,06,0600200010746,0746,00000000000000000041
0.0011017315205615874,0001,002,06,0600200010750,0750,00000000000000000042
8.821143089541249E-4,0001,002,06,0600200010765,0765,00000000000000000043
5.084294155431166E-4,0001,002,06,0600200010816,0816,00000000000000000044
2.7129231672128095E-4,0001,002,06,0600200011087,1087,00000000000000000045
4.6800367096212097E-4,0001,002,06,0600200011123,1123,00000000000000000046
4.2247229687910736E-4,0001,002,06,0600200011157,1157,00000000000000000047
9.892180577693171E-4,0001,002,06,0600200011227,1227,00000000000000000048
1.8604309238935202E-4,0001,002,06,0600200011231,1231,00000000000000000049
3.5662176264230304E-4,0001,002,06,0600200011250,1250,0000000000000000004a
3.059266231153108E-4,0001,002,06,0600200011246,1246,0000000000000000004b
7.975781893516707E-4,0001,002,06,0600200011265,1265,0000000000000000004c
9.337258412797E-4,0001,002,06,060020001127A,127A,0000000000000000004d
2.287568024100362E-4,0001,002,06,0600200011284,1284,0000000000000000004e
4.831265442669107E-4,0001,002,06,0600200011161,1161,0000000000000000004f
5.102559107889586E-4,0001,002,06,0600200010549,0549,00000000000000000050
4.7347159520881626E-4,0001,002,06,0600200010572,0572,00000000000000000051
3.528672103788279E-5,0001,002,06,0600200011551,1551,00000000000000000052
0.0011369070268431912,0001,002,06,0600200010801,0801,00000000000000000053
6.09611929790652E-4,0001,002,06,0600200010820,0820,00000000000000000054
8.810867522442019E-4,0001,002,06,0600200010835,0835,00000000000000000055
6.915775856013252E-4,0001,002,06,060020001084A,084A,00000000000000000056
5.761575235433458E-4,0001,002,06,0600200010854,0854,00000000000000000057
2.9904285703471806E-4,0001,002,06,0600200010869,0869,00000000000000000058
5.129389649663467E-4,0001,002,06,0600200010873,0873,00000000000000000059
8.635572471171031E-4,0001,002,06,0600200010888,0888,0000000000000000005a
5.782800344854516E-4,0001,002,06,0600200010892,0892,0000000000000000005b
0.001437710840006366,0001,002,06,060020001091A,091A,0000000000000000005c
0.001022197746741559,0001,002,06,0600200010924,0924,0000000000000000005d
0.0011064989732483873,0001,002,06,0600200010943,0943,0000000000000000005e
4.98922814268852E-4,0001,002,06,0600200010958,0958,0000000000000000005f
8.103415605188558E-4,0001,002,06,0600200010962,0962,00000000000000000060
4.0809499081816895E-4,0001,002,06,0600200011015,1015,00000000000000000061
4.1063250908671784E-4,0001,002,06,060020001102A,102A,00000000000000000062
