sum,CVE_LOC,CVE_MUN,CVE_ENT,CVEGEO,CVE_AGEB,system:index
0.23194277707082575,0001,001,06,0600100010081,0081,00000000000000000000
0.10461500749884518,0001,001,06,060010001019A,019A,00000000000000000001
0.03943305424329424,0001,001,06,0600100010359,0359,00000000000000000002
0.3460033664502623,0001,001,06,0600100010151,0151,00000000000000000003
0.33654064269733236,0001,001,06,0600100010166,0166,00000000000000000004
0.14665998515427112,0001,001,06,0600100010202,0202,00000000000000000005
0.2210936823719329,0001,001,06,0600100010217,0217,00000000000000000006
0.6517857773495563,0001,001,06,0600100010255,0255,00000000000000000007
0.5662864747682412,0001,001,06,060010001026A,026A,00000000000000000008
0.03059111677067969,0001,001,06,0600100010344,0344,00000000000000000009
0.17530260657807356,0001,001,06,0600100010274,0274,0000000000000000000a
0.012208386137742026,0001,001,06,0600100010363,0363,0000000000000000000b
0.3301786424699896,0001,001,06,0600100010378,0378,0000000000000000000c
0.1098647717097741,0001,001,06,0600100010382,0382,0000000000000000000d
0.20693403262098337,0001,001,06,0600100010397,0397,00000000000000000010
0.002973625347061868,0001,001,06,060010001040A,040A,00000000000000000011
0.3004543672906833,0001,001,06,0600100010109,0109,00000000000000000012
0.17027434440902592,0001,001,06,0600100010147,0147,00000000000000000013
0.38086696822046673,0007,001,06,0600100070240,0240,0000000000000000000e
0.19563730266806806,0007,001,06,0600100070236,0236,00000000000000000014
0.23003001939400963,0007,001,06,0600100070221,0221,00000000000000000015
0.3104345635287527,0035,001,06,060010035033A,033A,0000000000000000000f
0.3980291765604859,0035,001,06,0600100350325,0325,00000000000000000016
0.02331315784196917,0001,002,06,060020001134A,134A,00000000000000000017
0.0833884533385259,0001,002,06,0600200011640,1640,00000000000000000018
0.45081901554704257,0001,002,06,0600200011316,1316,00000000000000000019
0.5262070301347215,0001,002,06,0600200011320,1320,0000000000000000001a
0.13863395284236235,0001,002,06,0600200011373,1373,0000000000000000001b
0.29655327651905494,0001,002,06,060020001159A,159A,0000000000000000001c
0.1735522245645686,0001,002,06,0600200011617,1617,0000000000000000001d
0.11145694213750829,0001,002,06,0600200011621,1621,0000000000000000001e
0.20765805577472662,0001,002,06,0600200010676,0676,0000000000000000001f
0.35132153806697713,0001,002,06,0600200010727,0727,00000000000000000020
0.06466100531031543,0001,002,06,0600200011000,1000,00000000000000000021
0.12089090416698554,0001,002,06,0600200010977,0977,00000000000000000022
0.2271301874731543,0001,002,06,0600200011091,1091,00000000000000000023
0.24100666355889516,0001,002,06,0600200011142,1142,00000000000000000024
0.07460210509430133,0001,002,06,0600200011195,1195,00000000000000000025
0.07460210509430133,0001,002,06,0600200011208,1208,00000000000000000026
0.22440251959814175,0001,002,06,0600200011388,1388,00000000000000000027
0.22761563132173496,0001,002,06,0600200010411,0411,00000000000000000028
0.7257630455175522,0001,002,06,0600200010464,0464,00000000000000000029
0.02127089102733274,0001,002,06,0600200011496,1496,0000000000000000002a
0.4590954288304657,0001,002,06,0600200010479,0479,0000000000000000002b
1.1237603448131035,0001,002,06,0600200010483,0483,0000000000000000002c
0.21011946688220712,0001,002,06,0600200011481,1481,0000000000000000002d
0.0647656062080602,0001,002,06,0600200010996,0996,0000000000000000002e
0.12278654952905643,0001,002,06,0600200010568,0568,0000000000000000002f
0.3584487566829228,0001,002,06,0600200010619,0619,00000000000000000030
0.026353718207814795,0001,002,06,0600200011693,1693,00000000000000000031
0.0704657861768824,0001,002,06,0600200011104,1104,00000000000000000032
0.3803050566519993,0001,002,06,0600200011068,1068,00000000000000000033
0.219881246366526,0001,002,06,0600200011706,1706,00000000000000000034
0.09430019541858237,0001,002,06,0600200011689,1689,00000000000000000035
0.17213505304608062,0001,002,06,0600200010708,0708,00000000000000000036
0.11860770063540955,0001,002,06,0600200011458,1458,00000000000000000037
0.12058876030434403,0001,002,06,0600200011570,1570,00000000000000000038
0.0260057208018532,0001,002,06,0600200011585,1585,00000000000000000039
0.3752232735935953,0001,002,06,0600200010290,0290,0000000000000000003a
0.1903350890281746,0001,002,06,0600200010318,0318,0000000000000000003b
0.21753358123366434,0001,002,06,0600200010337,0337,0000000000000000003c
0.18315987142100335,0001,002,06,0600200010407,0407,0000000000000000003d
0.11546608091127757,0001,002,06,060020001052A,052A,0000000000000000003e
0.160028912640352,0001,002,06,0600200010680,0680,0000000000000000003f
0.23025502730015132,0001,002,06,0600200010712,0712,00000000000000000040
0.23649710992910528,0001,002,06,0600200010746,0746,00000000000000000041
0.3025027936407815,0001,002,06,0600200010750,0750,00000000000000000042
0.2482417427452865,0001,002,06,0600200010765,0765,00000000000000000043
0.1483748911055103,0001,002,06,0600200010816,0816,00000000000000000044
0.08340242125601342,0001,002,06,0600200011087,1087,00000000000000000045
0.12942928321925334,0001,002,06,0600200011123,1123,00000000000000000046
0.1255080771925203,0001,002,06,0600200011157,1157,00000000000000000047
0.2574014534274157,0001,002,06,0600200011227,1227,00000000000000000048
0.06294552617331675,0001,002,06,0600200011231,1231,00000000000000000049
0.12101803035959063,0001,002,06,0600200011250,1250,0000000000000000004a
0.10289625470817082,0001,002,06,0600200011246,1246,0000000000000000004b
0.207795917484155,0001,002,06,0600200011265,1265,0000000000000000004c
0.2481940046756621,0001,002,06,060020001127A,127A,0000000000000000004d
0.06892089696041895,0001,002,06,0600200011284,1284,0000000000000000004e
0.14072098571192895,0001,002,06,0600200011161,1161,0000000000000000004f
0.16351958878015022,0001,002,06,0600200010549,0549,00000000000000000050
0.1577938203513019,0001,002,06,0600200010572,0572,00000000000000000051
0.011615256966800288,0001,002,06,0600200011551,1551,00000000000000000052
0.3290279386192991,0001,002,06,0600200010801,0801,00000000000000000053
0.17132904967079537,0001,002,06,0600200010820,0820,00000000000000000054
0.23756577810696208,0001,002,06,0600200010835,0835,00000000000000000055
0.21046440827907892,0001,002,06,060020001084A,084A,00000000000000000056
0.18074657453054213,0001,002,06,0600200010854,0854,00000000000000000057
0.0894641583613541,0001,002,06,0600200010869,0869,00000000000000000058
0.15463762403176207,0001,002,06,0600200010873,0873,00000000000000000059
0.2616577451092939,0001,002,06,0600200010888,0888,0000000000000000005a
0.17900590755836132,0001,002,06,0600200010892,0892,0000000000000000005b
0.40830048431118854,0001,002,06,060020001091A,091A,0000000000000000005c
0.27344752155102675,0001,002,06,0600200010924,0924,0000000000000000005d
0.3471635669078452,0001,002,06,0600200010943,0943,0000000000000000005e
0.15808605928654115,0001,002,06,0600200010958,0958,0000000000000000005f
0.2577067333124478,0001,002,06,0600200010962,0962,00000000000000000060
0.13392583956431528,0001,002,06,0600200011015,1015,00000000000000000061
0.1312091248950056,0001,002,06,060020001102A,102A,00000000000000000062
0.1164664777012301,0001,002,06,0600200011299,1299,00000000000000000063
0.1314018786198609,0001,002,06,0600200011354,1354,00000000000000000064
0.15093828349230348,0001,002,06,0600200011439,1439,00000000000000000065
0.19190605666157678,0001,002,06,0600200011462,1462,00000000000000000066
0.20756944649815828,0001,002,06,0600200010322,0322,00000000000000000067
0.5108316001277297,0001,002,06,0600200010021,0021,00000000000000000068
0.11828348414458265,0001,002,06,0600200010534,0534,00000000000000000069
0.26468266447323713,0001,002,06,060020001077A,077A,0000000000000000006a
0.174793331453105,0001,002,06,0600200010939,0939,0000000000000000006b
0.06746008818607281,0001,002,06,0600200010981,0981,0000000000000000006c
0.06276861129165195,0001,002,06,0600200011547,1547,0000000000000000006d
0.297297652690844,0001,002,06,0600200011405,1405,0000000000000000006e
0.2998330218668902,0001,002,06,0600200010341,0341,0000000000000000006f
0.04162469278682035,0001,002,06,0600200011212,1212,00000000000000000070
0.23490783272889193,0001,002,06,0600200010356,0356,00000000000000000071
0.26559715755330626,0001,002,06,060020001141A,141A,00000000000000000072
0.49068450215938575,0001,002,06,0600200010394,0394,00000000000000000073
0.19225718268394953,0001,002,06,0600200011509,1509,00000000000000000074
0.1019287778326938,0001,002,06,0600200011335,1335,00000000000000000075
0.03484577090040086,0001,002,06,0600200011392,1392,00000000000000000076
0.32697784496227744,0001,002,06,0600200011513,1513,00000000000000000077
0.1142527692015964,0001,002,06,0600200011528,1528,00000000000000000078
0.4261256222948195,0001,002,06,0600200011301,1301,00000000000000000079
0.22601640386957128,0001,002,06,0600200011053,1053,0000000000000000007a
0.18975460956639587,0001,002,06,0600200011072,1072,0000000000000000007b
0.1797471752185935,0001,002,06,0600200010731,0731,0000000000000000007c
0.18209685773419093,0001,002,06,0600200010784,0784,0000000000000000007d
0.2682070426698921,0001,002,06,0600200010799,0799,0000000000000000007e
0.23813840708405698,0001,002,06,0600200010638,0638,0000000000000000007f
0.06468211095093557,0001,002,06,060020001166A,166A,00000000000000000080
0.09414717588572327,0001,002,06,0600200011566,1566,00000000000000000081
0.20391755922394922,0001,002,06,0600200011602,1602,00000000000000000082
0.38058678816243907,0001,002,06,0600200011176,1176,00000000000000000083
0.1836803393082156,0001,002,06,0600200011532,1532,00000000000000000084
0.08082576790873384,0001,002,06,0600200011636,1636,00000000000000000085
0.10138568608992818,0001,002,06,0600200011369,1369,00000000000000000086
0.4052371461933753,0001,002,06,0600200011424,1424,00000000000000000087
0.05373954926480557,0001,002,06,0600200011477,1477,00000000000000000088
0.26765491421850673,0001,002,06,0600200010623,0623,00000000000000000089
0.12832793824602068,0001,002,06,0600200011674,1674,0000000000000000008a
0.06996887609385552,0001,002,06,0600200011710,1710,0000000000000000008b
0.012163254557452983,0001,002,06,0600200010074,0074,0000000000000000008c
0.19393804962172034,0001,002,06,0600200011655,1655,0000000000000000008d
0.029539437412188396,0001,002,06,060020001006A,006A,0000000000000000008e
0.004336598825746497,0001,003,06,0600300010141,0141,0000000000000000008f
0.11849276896934557,0001,003,06,060030001018A,018A,00000000000000000090
0.026019592954478983,0001,003,06,0600300010175,0175,00000000000000000091
0.37809662287043144,0001,003,06,0600300010048,0048,00000000000000000092
0.42092076481660223,0001,003,06,0600300010090,0090,00000000000000000093
0.14933190960836784,0001,003,06,0600300010137,0137,00000000000000000094
0.11423242695648797,0001,003,06,0600300010156,0156,00000000000000000095
0.0061289363260006325,0001,003,06,0600300010194,0194,00000000000000000097
0.2950812756857839,0001,003,06,0600300010118,0118,00000000000000000098
0.012269816751342706,0001,003,06,0600300010160,0160,0000000000000000009a
0.4181217751491326,0001,003,06,0600300010103,0103,0000000000000000009b
0.22133845361157872,0001,003,06,0600300010067,0067,0000000000000000009c
0.298270155832113,0001,003,06,0600300010122,0122,0000000000000000009d
0.015160871273474926,0001,003,06,0600300010207,0207,0000000000000000009e
0.44225951306696365,0001,003,06,0600300010052,0052,0000000000000000009f
0.3507777450826042,0035,003,06,0600300350071,0071,00000000000000000096
0.38125609937964744,0035,003,06,0600300350086,0086,00000000000000000099
0.3597342370602281,0001,004,06,0600400010100,0100,000000000000000000a0
0.25396949437084165,0001,004,06,0600400010187,0187,000000000000000000a1
0.06310819624806623,0001,004,06,0600400010242,0242,000000000000000000a2
