sum,CVE_LOC,CVE_MUN,CVE_ENT,CVEGEO,CVE_AGEB,system:index
7.569941892104116E-4,0001,001,06,0600100010081,0081,00000000000000000000
3.3989078411636854E-4,0001,001,06,060010001019A,019A,00000000000000000001
1.3896492669868428E-4,0001,001,06,0600100010359,0359,00000000000000000002
0.0011192407766723238,0001,001,06,0600100010151,0151,00000000000000000003
0.0010461920635287199,0001,001,06,0600100010166,0166,00000000000000000004
4.7454455429513185E-4,0001,001,06,0600100010202,0202,00000000000000000005
7.219894552435813E-4,0001,001,06,0600100010217,0217,00000000000000000006
0.0021679421522966475,0001,001,06,0600100010255,0255,00000000000000000007
0.001725708789674652,0001,001,06,060010001026A,026A,00000000000000000008
9.952277706708884E-5,0001,001,06,0600100010344,0344,00000000000000000009
5.638278299534547E-4,0001,001,06,0600100010274,0274,0000000000000000000a
4.412058015555892E-5,0001,001,06,0600100010363,0363,0000000000000000000b
0.0011076825358283993,0001,001,06,0600100010378,0378,0000000000000000000c
3.5484902830988917E-4,0001,001,06,0600100010382,0382,0000000000000000000d
6.897843061819964E-4,0001,001,06,0600100010397,0397,00000000000000000010
9.705053707825789E-6,0001,001,06,060010001040A,040A,00000000000000000011
9.761060485488837E-4,0001,001,06,0600100010109,0109,00000000000000000012
5.425265657692732E-4,0001,001,06,0600100010147,0147,00000000000000000013
0.0014470294965132227,0007,001,06,0600100070240,0240,0000000000000000000e
7.270299371469756E-4,0007,001,06,0600100070236,0236,00000000000000000014
8.43456177810499E-4,0007,001,06,0600100070221,0221,00000000000000000015
0.0014174264836905542,0035,001,06,060010035033A,033A,0000000000000000000f
0.0016581598642340478,0035,001,06,0600100350325,0325,00000000000000000016
1.502645035289034E-4,0001,002,06,060020001134A,134A,00000000000000000017
6.967066080618603E-4,0001,002,06,0600200011640,1640,00000000000000000018
0.002724280074617249,0001,002,06,0600200011316,1316,00000000000000000019
0.003026616935078423,0001,002,06,0600200011320,1320,0000000000000000001a
8.661534350192864E-4,0001,002,06,0600200011373,1373,0000000000000000001b
0.001862470536188807,0001,002,06,060020001159A,159A,0000000000000000001c
9.753865301195354E-4,0001,002,06,0600200011617,1617,0000000000000000001d
5.721580209552836E-4,0001,002,06,0600200011621,1621,0000000000000000001e
0.0013834186320139375,0001,002,06,0600200010676,0676,0000000000000000001f
0.002230298526163312,0001,002,06,0600200010727,0727,00000000000000000020
4.4066767870146623E-4,0001,002,06,0600200011000,1000,00000000000000000021
