sum,CVE_LOC,CVE_MUN,CVE_ENT,CVEGEO,CVE_AGEB,system:index
0.0015239274794665147,0001,001,06,0600100010081,0081,00000000000000000000
6.805521245955275E-4,0001,001,06,060010001019A,019A,00000000000000000001
2.587018557902808E-4,0001,001,06,0600100010359,0359,00000000000000000002
0.0022790194574019308,0001,001,06,0600100010151,0151,00000000000000000003
0.001987315396165696,0001,001,06,0600100010166,0166,00000000000000000004
9.168040536056275E-4,0001,001,06,0600100010202,0202,00000000000000000005
0.001332412246594302,0001,001,06,0600100010217,0217,00000000000000000006
0.003674353812194427,0001,001,06,0600100010255,0255,00000000000000000007
0.0033748483679287345,0001,001,06,060010001026A,026A,00000000000000000008
1.9509264007521026E-4,0001,001,06,0600100010344,0344,00000000000000000009
0.0011903392839815736,0001,001,06,0600100010274,0274,0000000000000000000a
7.92124671189769E-5,0001,001,06,0600100010363,0363,0000000000000000000b
0.0019937496089122903,0001,001,06,0600100010378,0378,0000000000000000000c
6.882296474168877E-4,0001,001,06,0600100010382,0382,0000000000000000000d
0.0011853519204573673,0001,001,06,0600100010397,0397,00000000000000000010
1.9537531788032236E-5,0001,001,06,060010001040A,040A,00000000000000000011
0.0017195703322275113,0001,001,06,0600100010109,0109,00000000000000000012
0.001089727348266424,0001,001,06,0600100010147,0147,00000000000000000013
0.002029176312119977,0007,001,06,0600100070240,0240,0000000000000000000e
0.0011243563734612148,0007,001,06,0600100070236,0236,00000000000000000014
0.0013689321633937488,0007,001,06,0600100070221,0221,00000000000000000015
0.0018406327076012012,0035,001,06,060010035033A,033A,0000000000000000000f
0.0024011814487461857,0035,001,06,0600100350325,0325,00000000000000000016
8.353395751964094E-5,0001,002,06,060020001134A,134A,00000000000000000017
6.106061857371206E-4,0001,002,06,0600200011640,1640,00000000000000000018
0.0028069780375109517,0001,002,06,0600200011316,1316,00000000000000000019
0.003100002541955245,0001,002,06,0600200011320,1320,0000000000000000001a
5.715550470163589E-4,0001,002,06,0600200011373,1373,0000000000000000001b
0.0017330809774440822,0001,002,06,060020001159A,159A,0000000000000000001c
