sum,CVE_LOC,CVE_MUN,CVE_ENT,CVEGEO,CVE_AGEB,system:index
6.177536174388278E-4,0001,001,06,0600100010081,0081,00000000000000000000
2.769581600196481E-4,0001,001,06,060010001019A,019A,00000000000000000001
1.0214343726747813E-4,0001,001,06,0600100010359,0359,00000000000000000002
9.16469066201173E-4,0001,001,06,0600100010151,0151,00000000000000000003
8.429413352788273E-4,0001,001,06,0600100010166,0166,00000000000000000004
3.7985940221106325E-4,0001,001,06,0600100010202,0202,00000000000000000005
5.57647231976956E-4,0001,001,06,0600100010217,0217,00000000000000000006
0.001628132791706872,0001,001,06,0600100010255,0255,00000000000000000007
0.001425147783454022,0001,001,06,060010001026A,026A,00000000000000000008
7.857876737293548E-5,0001,001,06,0600100010344,0344,00000000000000000009
4.6356018113966925E-4,0001,001,06,0600100010274,0274,0000000000000000000a
3.143450579992222E-5,0001,001,06,0600100010363,0363,0000000000000000000b
8.333143255559258E-4,0001,001,06,0600100010378,0378,0000000000000000000c
2.8499720394981087E-4,0001,001,06,0600100010382,0382,0000000000000000000d
5.192936675192517E-4,0001,001,06,0600100010397,0397,00000000000000000010
7.919918172292662E-6,0001,001,06,060010001040A,040A,00000000000000000011
7.572681104348055E-4,0001,001,06,0600100010109,0109,00000000000000000012
4.408395765320418E-4,0001,001,06,0600100010147,0147,00000000000000000013
0.0011308559163125962,0007,001,06,0600100070240,0240,0000000000000000000e
5.782427609759491E-4,0007,001,06,0600100070236,0236,00000000000000000014
6.789992121916584E-4,0007,001,06,0600100070221,0221,00000000000000000015
7.830289562760215E-4,0035,001,06,060010035033A,033A,0000000000000000000f
0.0010138398818589425,0035,001,06,0600100350325,0325,00000000000000000016
7.963482046572392E-5,0001,002,06,060020001134A,134A,00000000000000000017
3.868826316069215E-4,0001,002,06,0600200011640,1640,00000000000000000018
0.001996734786233075,0001,002,06,0600200011316,1316,00000000000000000019
0.0023691810220747636,0001,002,06,0600200011320,1320,0000000000000000001a
4.838352526629403E-4,0001,002,06,0600200011373,1373,0000000000000000001b
0.0011723278894115632,0001,002,06,060020001159A,159A,0000000000000000001c
6.542780083080117E-4,0001,002,06,0600200011617,1617,0000000000000000001d
4.047793968991467E-4,0001,002,06,0600200011621,1621,0000000000000000001e
9.042643843047488E-4,0001,002,06,0600200010676,0676,0000000000000000001f
0.0015344767573601524,0001,002,06,0600200010727,0727,00000000000000000020
2.253664028873516E-4,0001,002,06,0600200011000,1000,00000000000000000021
4.5041342542610687E-4,0001,002,06,0600200010977,0977,00000000000000000022
