sum,CVE_LOC,CVE_MUN,CVE_ENT,CVEGEO,CVE_AGEB,system:index
0.2983353220496352,0001,001,06,0600100010081,0081,00000000000000000000
0.13378247152607964,0001,001,06,060010001019A,019A,00000000000000000001
0.047609249070464425,0001,001,06,0600100010359,0359,00000000000000000002
0.43855148514734654,0001,001,06,0600100010151,0151,00000000000000000003
0.40717179730527375,0001,001,06,0600100010166,0166,00000000000000000004
0.18338073871400953,0001,001,06,0600100010202,0202,00000000000000000005
0.27027160093364666,0001,001,06,0600100010217,0217,00000000000000000006
0.7901277165312319,0001,001,06,0600100010255,0255,00000000000000000007
0.6885108970855343,0001,001,06,060010001026A,026A,00000000000000000008
0.03673082089243569,0001,001,06,0600100010344,0344,00000000000000000009
0.2165027490787876,0001,001,06,0600100010274,0274,0000000000000000000a
0.014653728900178218,0001,001,06,0600100010363,0363,0000000000000000000b
0.40397693907822785,0001,001,06,0600100010378,0378,0000000000000000000c
0.13755414249635484,0001,001,06,0600100010382,0382,0000000000000000000d
0.2519767803707303,0001,001,06,0600100010397,0397,00000000000000000010
0.003824811821149169,0001,001,06,060010001040A,040A,00000000000000000011
0.36650100985677797,0001,001,06,0600100010109,0109,00000000000000000012
0.2077688195525521,0001,001,06,0600100010147,0147,00000000000000000013
0.5000580739953503,0007,001,06,0600100070240,0240,0000000000000000000e
0.2621016250929924,0007,001,06,0600100070236,0236,00000000000000000014
0.31184743644106944,0007,001,06,0600100070221,0221,00000000000000000015
0.37747706186272145,0035,001,06,060010035033A,033A,0000000000000000000f
0.4736464413922469,0035,001,06,0600100350325,0325,00000000000000000016
0.03712503617340878,0001,002,06,060020001134A,134A,00000000000000000017
0.16497402296061764,0001,002,06,0600200011640,1640,00000000000000000018
0.8559398180296272,0001,002,06,0600200011316,1316,00000000000000000019
1.0755645413921766,0001,002,06,0600200011320,1320,0000000000000000001a
0.22258697169768832,0001,002,06,0600200011373,1373,0000000000000000001b
0.48301547623426,0001,002,06,060020001159A,159A,0000000000000000001c
0.28050900172296334,0001,002,06,0600200011617,1617,0000000000000000001d
0.17671400779880939,0001,002,06,0600200011621,1621,0000000000000000001e
0.37482011283526095,0001,002,06,0600200010676,0676,0000000000000000001f
0.6221094936003901,0001,002,06,0600200010727,0727,00000000000000000020
0.10388328289599696,0001,002,06,0600200011000,1000,00000000000000000021
0.19260885911330872,0001,002,06,0600200010977,0977,00000000000000000022
0.34984608875215045,0001,002,06,0600200011091,1091,00000000000000000023
0.39383006370350765,0001,002,06,0600200011142,1142,00000000000000000024
0.1188001157549081,0001,002,06,0600200011195,1195,00000000000000000025
0.1188001157549081,0001,002,06,0600200011208,1208,00000000000000000026
0.415201753289144,0001,002,06,0600200011388,1388,00000000000000000027
0.4251625703649579,0001,002,06,0600200010411,0411,00000000000000000028
1.1845325908114042,0001,002,06,0600200010464,0464,00000000000000000029
