sum,CVE_LOC,CVE_MUN,CVE_ENT,CVEGEO,CVE_AGEB,system:index
1.0488548549576417,0001,001,06,0600100010081,0081,00000000000000000000
0.4706620329598504,0001,001,06,060010001019A,019A,00000000000000000001
0.17480574507324223,0001,001,06,0600100010359,0359,00000000000000000002
1.559779640932302,0001,001,06,0600100010151,0151,00000000000000000003
1.4391062855072123,0001,001,06,0600100010166,0166,00000000000000000004
0.6454648455846574,0001,001,06,0600100010202,0202,00000000000000000005
0.9549583728846893,0001,001,06,0600100010217,0217,00000000000000000006
2.783908787223803,0001,001,06,0600100010255,0255,00000000000000000007
2.434641173700998,0001,001,06,060010001026A,026A,00000000000000000008
0.13448876176401647,0001,001,06,0600100010344,0344,00000000000000000009
0.7930557885221283,0001,001,06,0600100010274,0274,0000000000000000000a
0.053792991627856,0001,001,06,0600100010363,0363,0000000000000000000b
1.4254913724507803,0001,001,06,0600100010378,0378,0000000000000000000c
0.4840969874613039,0001,001,06,0600100010382,0382,0000000000000000000d
0.887610688707029,0001,001,06,0600100010397,0397,00000000000000000010
0.01344685711484156,0001,001,06,060010001040A,040A,00000000000000000011
1.2910293525482865,0001,001,06,0600100010109,0109,00000000000000000012
0.7531175719746657,0001,001,06,0600100010147,0147,00000000000000000013
1.975740618858067,0007,001,06,0600100070240,0240,0000000000000000000e
1.008064592173685,0007,001,06,0600100070236,0236,00000000000000000014
1.1827965877908513,0007,001,06,0600100070221,0221,00000000000000000015
1.3405589269261735,0035,001,06,060010035033A,033A,0000000000000000000f
1.7160708573288863,0035,001,06,0600100350325,0325,00000000000000000016
0.133696117200199,0001,002,06,060020001134A,134A,00000000000000000017
0.5750319306302992,0001,002,06,0600200011640,1640,00000000000000000018
3.328946080287931,0001,002,06,0600200011316,1316,00000000000000000019
3.998818881530105,0001,002,06,0600200011320,1320,0000000000000000001a
0.8018058007029738,0001,002,06,0600200011373,1373,0000000000000000001b
1.924383891693697,0001,002,06,060020001159A,159A,0000000000000000001c
1.056280433603628,0001,002,06,0600200011617,1617,0000000000000000001d
0.6550889856818529,0001,002,06,0600200011621,1621,0000000000000000001e
1.4028347002646238,0001,002,06,0600200010676,0676,0000000000000000001f
2.3910671375536228,0001,002,06,0600200010727,0727,00000000000000000020
0.37414570444856693,0001,002,06,0600200011000,1000,00000000000000000021
0.7207194103214909,0001,002,06,0600200010977,0977,00000000000000000022
1.307829597683472,0001,002,06,0600200011091,1091,00000000000000000023
1.524379293330703,0001,002,06,0600200011142,1142,00000000000000000024
0.42782757504063684,0001,002,06,0600200011195,1195,00000000000000000025
0.42782757504063684,0001,002,06,0600200011208,1208,00000000000000000026
1.5088504230816289,0001,002,06,0600200011388,1388,00000000000000000027
1.537452594610857,0001,002,06,0600200010411,0411,00000000000000000028
4.383772607244039,0001,002,06,0600200010464,0464,00000000000000000029
0.14687953316079513,0001,002,06,0600200011496,1496,0000000000000000002a
2.7674685991564445,0001,002,06,0600200010479,0479,0000000000000000002b
6.576644286441757,0001,002,06,0600200010483,0483,0000000000000000002c
1.390422790193371,0001,002,06,0600200011481,1481,0000000000000000002d
0.3741430184659308,0001,002,06,0600200010996,0996,0000000000000000002e
0.6812556431096989,0001,002,06,0600200010568,0568,0000000000000000002f
2.2445699312507497,0001,002,06,0600200010619,0619,00000000000000000030
0.17379958723401545,0001,002,06,0600200011693,1693,00000000000000000031
0.4405431386228624,0001,002,06,0600200011104,1104,00000000000000000032
2.5941227133024376,0001,002,06,0600200011068,1068,00000000000000000033
1.3746971942582649,0001,002,06,0600200011706,1706,00000000000000000034
0.5480552178752603,0001,002,06,0600200011689,1689,00000000000000000035
1.162461743173564,0001,002,06,0600200010708,0708,00000000000000000036
0.7620180190172294,0001,002,06,0600200011458,1458,00000000000000000037
0.8291083911383794,0001,002,06,0600200011570,1570,00000000000000000038
0.1467153501176318,0001,002,06,0600200011585,1585,00000000000000000039
2.3127464166169935,0001,002,06,0600200010290,0290,0000000000000000003a
1.2696108393168464,0001,002,06,0600200010318,0318,0000000000000000003b
1.3506495676235475,0001,002,06,0600200010337,0337,0000000000000000003c
1.0147814034748868,0001,002,06,0600200010407,0407,0000000000000000003d
0.668117329372441,0001,002,06,060020001052A,052A,0000000000000000003e
1.0821133629803321,0001,002,06,0600200010680,0680,0000000000000000003f
1.5236459714392099,0001,002,06,0600200010712,0712,00000000000000000040
1.57676510083067,0001,002,06,0600200010746,0746,00000000000000000041
1.9515945064507454,0001,002,06,0600200010750,0750,00000000000000000042
1.5768942489821676,0001,002,06,0600200010765,0765,00000000000000000043
0.8957532811981591,0001,002,06,0600200010816,0816,00000000000000000044
0.4938089794321206,0001,002,06,0600200011087,1087,00000000000000000045
0.8288580176799556,0001,002,06,0600200011123,1123,00000000000000000046
0.76114867471643,0001,002,06,0600200011157,1157,00000000000000000047
1.7247798194277757,0001,002,06,0600200011227,1227,00000000000000000048
0.36097951644053733,0001,002,06,0600200011231,1231,00000000000000000049
0.6813964104981691,0001,002,06,0600200011250,1250,0000000000000000004a
0.5742842471099014,0001,002,06,0600200011246,1246,0000000000000000004b
1.4027730176057003,0001,002,06,0600200011265,1265,0000000000000000004c
1.6437093739567534,0001,002,06,060020001127A,127A,0000000000000000004d
0.4138655370453417,0001,002,06,0600200011284,1284,0000000000000000004e
0.8681432811338752,0001,002,06,0600200011161,1161,0000000000000000004f
0.9484131321138582,0001,002,06,0600200010549,0549,00000000000000000050
0.8813272320205418,0001,002,06,0600200010572,0572,00000000000000000051
0.06683961542164728,0001,002,06,0600200011551,1551,00000000000000000052
2.0183203055890924,0001,002,06,0600200010801,0801,00000000000000000053
1.0697102125123843,0001,002,06,0600200010820,0820,00000000000000000054
1.537896619331851,0001,002,06,0600200010835,0835,00000000000000000055
1.2556157818562144,0001,002,06,060020001084A,084A,00000000000000000056
1.055123882705712,0001,002,06,0600200010854,0854,00000000000000000057
0.5345163561599754,0001,002,06,0600200010869,0869,00000000000000000058
0.9218647575666845,0001,002,06,0600200010873,0873,00000000000000000059
1.536774573141994,0001,002,06,0600200010888,0888,0000000000000000005a
1.041982290941657,0001,002,06,0600200010892,0892,0000000000000000005b
2.5401662025397536,0001,002,06,060020001091A,091A,0000000000000000005c
1.7916250704901437,0001,002,06,0600200010924,0924,0000000000000000005d
2.017245451726883,0001,002,06,0600200010943,0943,0000000000000000005e
0.921650842272886,0001,002,06,0600200010958,0958,0000000000000000005f
1.4963593724404964,0001,002,06,0600200010962,0962,00000000000000000060
0.7750127284441967,0001,002,06,0600200011015,1015,00000000000000000061
0.7615576070912907,0001,002,06,060020001102A,102A,00000000000000000062
0.6542824311801971,0001,002,06,0600200011299,1299,00000000000000000063
0.7613062906022613,0001,002,06,0600200011354,1354,00000000000000000064
0.9628102089403872,0001,002,06,0600200011439,1439,00000000000000000065
1.2166539266993803,0001,002,06,0600200011462,1462,00000000000000000066
1.324009407744043,0001,002,06,0600200010322,0322,00000000000000000067
3.167216456992949,0001,002,06,0600200010021,0021,00000000000000000068
0.667700973548649,0001,002,06,0600200010534,0534,00000000000000000069
1.6436505033876283,0001,002,06,060020001077A,077A,0000000000000000006a
1.0154067697447655,0001,002,06,0600200010939,0939,0000000000000000006b
0.4412011315525508,0001,002,06,0600200010981,0981,0000000000000000006c
0.3869769417375243,0001,002,06,0600200011547,1547,0000000000000000006d
1.9387950672652159,0001,002,06,0600200011405,1405,0000000000000000006e
