sum,CVE_LOC,CVE_MUN,CVE_ENT,CVEGEO,CVE_AGEB,system:index
5.913795495992852E-4,0001,001,06,0600100010081,0081,00000000000000000000
2.383933384062951E-4,0001,001,06,060010001019A,019A,00000000000000000001
1.7236388021773881E-4,0001,001,06,0600100010359,0359,00000000000000000002
8.872398685119608E-4,0001,001,06,0600100010151,0151,00000000000000000003
-3.041238750040772E-5,0001,001,06,0600100010166,0166,00000000000000000004
3.5242504264926093E-4,0001,001,06,0600100010202,0202,00000000000000000005
6.152511392323236E-5,0001,001,06,0600100010217,0217,00000000000000000006
0.002109465184388473,0001,001,06,0600100010255,0255,00000000000000000007
1.1072634348702854E-4,0001,001,06,060010001026A,026A,00000000000000000008
1.246491171570982E-4,0001,001,06,0600100010344,0344,00000000000000000009
5.310765125281933E-4,0001,001,06,0600100010274,0274,0000000000000000000a
5.786620740721591E-5,0001,001,06,0600100010363,0363,0000000000000000000b
1.913994486304584E-4,0001,001,06,0600100010378,0378,0000000000000000000c
2.744019085782001E-4,0001,001,06,0600100010382,0382,0000000000000000000d
6.580763135274119E-4,0001,001,06,0600100010397,0397,00000000000000000010
7.581789097426732E-6,0001,001,06,060010001040A,040A,00000000000000000011
9.094060915189643E-4,0001,001,06,0600100010109,0109,00000000000000000012
6.130368305790578E-4,0001,001,06,0600100010147,0147,00000000000000000013
0.0016399230343183493,0007,001,06,0600100070240,0240,0000000000000000000e
5.517808017089955E-4,0007,001,06,0600100070236,0236,00000000000000000014
4.715456411934539E-4,0007,001,06,0600100070221,0221,00000000000000000015
8.578420882526026E-4,0035,001,06,060010035033A,033A,0000000000000000000f
0.00108556972494524,0035,001,06,0600100350325,0325,00000000000000000016
1.2839057167494448E-4,0001,002,06,060020001134A,134A,00000000000000000017
-2.1633172643220692E-4,0001,002,06,0600200011640,1640,00000000000000000018
0.0017904393749586414,0001,002,06,0600200011316,1316,00000000000000000019
0.0018251413628461296,0001,002,06,0600200011320,1320,0000000000000000001a
8.116736128391298E-4,0001,002,06,0600200011373,1373,0000000000000000001b
9.391136899350599E-4,0001,002,06,060020001159A,159A,0000000000000000001c
1.1370755820962189E-4,0001,002,06,0600200011617,1617,0000000000000000001d
1.7196295789639548E-4,0001,002,06,0600200011621,1621,0000000000000000001e
7.857097204311408E-4,0001,002,06,0600200010676,0676,0000000000000000001f
0.001850917836419904,0001,002,06,0600200010727,0727,00000000000000000020
4.450594054683231E-4,0001,002,06,0600200011000,1000,00000000000000000021
6.500033018120315E-4,0001,002,06,0600200010977,0977,00000000000000000022
0.001499167226083685,0001,002,06,0600200011091,1091,00000000000000000023
1.3522449794974438E-4,0001,002,06,0600200011142,1142,00000000000000000024
4.108498293598223E-4,0001,002,06,0600200011195,1195,00000000000000000025
4.108498293598223E-4,0001,002,06,0600200011208,1208,00000000000000000026
3.873444405659972E-4,0001,002,06,0600200011388,1388,00000000000000000027
9.567078104322432E-4,0001,002,06,0600200010411,0411,00000000000000000028
0.0011969500802164732,0001,002,06,0600200010464,0464,00000000000000000029
3.499098707890232E-5,0001,002,06,0600200011496,1496,0000000000000000002a
0.0019475836856343177,0001,002,06,0600200010479,0479,0000000000000000002b
0.00141852379616294,0001,002,06,0600200010483,0483,0000000000000000002c
-3.2034052713374704E-4,0001,002,06,0600200011481,1481,0000000000000000002d
4.43444930839705E-4,0001,002,06,0600200010996,0996,0000000000000000002e
7.698940074567099E-4,0001,002,06,0600200010568,0568,0000000000000000002f
0.0012484442794485238,0001,002,06,0600200010619,0619,00000000000000000030
-4.2061720828268415E-5,0001,002,06,0600200011693,1693,00000000000000000031
1.4616845626593827E-4,0001,002,06,0600200011104,1104,00000000000000000032
7.063048775722564E-4,0001,002,06,0600200011068,1068,00000000000000000033
5.033117190301912E-4,0001,002,06,0600200011706,1706,00000000000000000034
4.36794807834175E-4,0001,002,06,0600200011689,1689,00000000000000000035
4.6646829403334655E-4,0001,002,06,0600200010708,0708,00000000000000000036
3.7191665109037554E-4,0001,002,06,0600200011458,1458,00000000000000000037
-1.1538571182964318E-4,0001,002,06,0600200011570,1570,00000000000000000038
1.7765352497746406E-4,0001,002,06,0600200011585,1585,00000000000000000039
0.0022811270686305322,0001,002,06,0600200010290,0290,0000000000000000003a
8.453617598154146E-4,0001,002,06,0600200010318,0318,0000000000000000003b
0.001238345780571991,0001,002,06,0600200010337,0337,0000000000000000003c
0.0014106652365868826,0001,002,06,0600200010407,0407,0000000000000000003d
7.947489383362912E-4,0001,002,06,060020001052A,052A,0000000000000000003e
6.26118647969814E-4,0001,002,06,0600200010680,0680,0000000000000000003f
6.097995501529292E-4,0001,002,06,0600200010712,0712,00000000000000000040
4.385971201458769E-4,0001,002,06,0600200010746,0746,00000000000000000041
4.2378313644622417E-4,0001,002,06,0600200010750,0750,00000000000000000042
-1.0004474153460177E-4,0001,002,06,0600200010765,0765,00000000000000000043
7.834570567183125E-5,0001,002,06,0600200010816,0816,00000000000000000044
4.8729619686628794E-4,0001,002,06,0600200011087,1087,00000000000000000045
3.790327070005402E-4,0001,002,06,0600200011123,1123,00000000000000000046
8.085816855511949E-4,0001,002,06,0600200011157,1157,00000000000000000047
1.8628838836651657E-4,0001,002,06,0600200011227,1227,00000000000000000048
3.4665454352235007E-4,0001,002,06,0600200011231,1231,00000000000000000049
7.60595203615856E-4,0001,002,06,0600200011250,1250,0000000000000000004a
7.064084052241878E-4,0001,002,06,0600200011246,1246,0000000000000000004b
9.277944430447098E-4,0001,002,06,0600200011265,1265,0000000000000000004c
