sum,ADM1_CODE,ADM2_NAME,EXP2_YEAR,ADM1_NAME,DISP_AREA,Shape_Leng,STATUS,STR2_YEAR,ADM0_NAME,ADM0_CODE,Shape_Area,ADM2_CODE,system:index
5.561523149580584,2035,Armeria,3000,Colima,NO,0.977818861158,Member State,1000,Mexico,162,0.0479604022445,19812,000200000000000006ca
7.070154285011448,2035,Colima,3000,Colima,NO,1.33086725397,Member State,1000,Mexico,162,0.0594194335663,19813,000200000000000006cb
2.8502962888514793,2035,Comala,3000,Colima,NO,0.734398303098,Member State,1000,Mexico,162,0.0256224509269,19814,000200000000000006cc
4.890069556032033,2035,Coquimatlan,3000,Colima,NO,1.03612895347,Member State,1000,Mexico,162,0.0415019462727,19815,000200000000000006cd
4.624240463357768,2035,Cuauhtemoc,3000,Colima,NO,1.06729382215,Member State,1000,Mexico,162,0.0409295797202,19816,000200000000000006ce
2.735657262876266,2035,Ixtlahuacan,3000,Colima,NO,0.659779262121,Member State,1000,Mexico,162,0.0239524347587,19817,000200000000000006cf
12.959977372160685,2035,Manzanillo,3000,Colima,NO,2.22904182813,Member State,1000,Mexico,162,0.112299165526,19818,000200000000000006d0
3.245736367479845,2035,Minatitlan,3000,Colima,NO,0.760873083368,Member State,1000,Mexico,162,0.0287943368431,19819,000200000000000006d1
8.495256256369343,2035,Tecoman,3000,Colima,NO,1.27146233237,Member State,1000,Mexico,162,0.0726501906453,19820,000200000000000006d2
3.0406265793665956,2035,Villa De Alvarez,3000,Colima,NO,1.16935123182,Member State,1000,Mexico,162,0.0261857992624,19821,000200000000000006d3
