CVE Estado,Estado,CVE Municipio,Municipio,Subcategoría,  PM10,  PM2.5,  SO2,  CO,  NOX,  COV,  NH3
08,Chihuahua,057,San Francisco de Borja,Equipos en aeropuertos,0,0,0,0,0,0,0
08,Chihuahua,057,San Francisco de Borja,Locomotoras de patio,0,0,0,0,0,0,0
08,Chihuahua,057,San Francisco de Borja,Locomotoras de recorrido,0,0,0,0,0,0,0
08,Chihuahua,057,San Francisco de Borja,Maquinaria agrícola,1.094793412,1.06194961,0.24318567,6.33013224,9.962809832,1.123438328,0
08,Chihuahua,057,San Francisco de Borja,Motocicletas,0.001908568,0.00168777,0.005499894,1.418741954,0.073326738,0.118682072,0.003220956
08,Chihuahua,057,San Francisco de Borja,Pickup y Veh<3.8Ton,0.186812631,0.165526505,0.383111984,107.4614127,16.96979599,8.856291034,0.106129796
08,Chihuahua,057,San Francisco de Borja,Taxi,0,0,0,0,0,0,0
08,Chihuahua,057,San Francisco de Borja,Terminales de autobuses,0,0,0,0,0,0,0
08,Chihuahua,057,San Francisco de Borja,Tractocamión,0.202709906,0.186492842,0.026479826,0.2806094,0.873373102,0.061737093,0.001946638
08,Chihuahua,057,San Francisco de Borja,Veh>3.8Ton,0.246690116,0.224448088,0.134035751,22.48179307,3.331042004,1.304628228,0.019439491
08,Chihuahua,058,San Francisco de Conchos,Autobús,0,0,0,0,0,0,0
08,Chihuahua,058,San Francisco de Conchos,Autos particulares,0.066190951,0.058552385,0.105228703,30.70784317,4.913122083,3.220111161,0.03510421
08,Chihuahua,058,San Francisco de Conchos,Camionetas particulares,0.023519515,0.020806641,0.050043557,13.83617252,2.20678628,1.224649359,0.01299508
08,Chihuahua,058,San Francisco de Conchos,Combi,0,0,0,0,0,0,0
08,Chihuahua,058,San Francisco de Conchos,Cruces fronterizos,0,0,0,0,0,0,0
08,Chihuahua,058,San Francisco de Conchos,Embarcaciones marinas,0,0,0,0,0,0,0
08,Chihuahua,058,San Francisco de Conchos,Equipos en aeropuertos,0,0,0,0,0,0,0
08,Chihuahua,058,San Francisco de Conchos,Locomotoras de patio,0,0,0,0,0,0,0
08,Chihuahua,058,San Francisco de Conchos,Locomotoras de recorrido,0,0,0,0,0,0,0
08,Chihuahua,058,San Francisco de Conchos,Maquinaria agrícola,2.189586824,2.12389922,0.486371339,12.66026448,19.92561966,2.246876656,0
08,Chihuahua,058,San Francisco de Conchos,Motocicletas,0,0,0,0,0,0,0
08,Chihuahua,058,San Francisco de Conchos,Pickup y Veh<3.8Ton,0.1179285,0.104319285,0.250804098,70.70811831,11.14425944,5.827676981,0.069715994
08,Chihuahua,058,San Francisco de Conchos,Taxi,0.001793444,0.001585478,0.006131829,1.674836799,0.576718364,0.076661262,0.002334156
08,Chihuahua,058,San Francisco de Conchos,Terminales de autobuses,0,0,0,0,0,0,0
08,Chihuahua,058,San Francisco de Conchos,Tractocamión,0,0,0,0,0,0,0
08,Chihuahua,058,San Francisco de Conchos,Veh>3.8Ton,0.38436375,0.352455721,0.096875958,10.79904076,2.845819983,0.713079098,0.011595843
08,Chihuahua,059,San Francisco del Oro,Autobús,0.101656659,0.093523818,0.02425998,0.442085542,1.392120429,0.076478698,0.001244381
08,Chihuahua,059,San Francisco del Oro,Autos particulares,0.266665842,0.23589208,0.423938626,123.713782,19.79367,12.97297658,0.141425581
08,Chihuahua,059,San Francisco del Oro,Camionetas particulares,0.077733989,0.068767713,0.165398196,45.72972274,7.293615671,4.047569916,0.042949842
08,Chihuahua,059,San Francisco del Oro,Combi,0,0,0,0,0,0,0
08,Chihuahua,059,San Francisco del Oro,Cruces fronterizos,0,0,0,0,0,0,0
08,Chihuahua,059,San Francisco del Oro,Embarcaciones marinas,0,0,0,0,0,0,0
08,Chihuahua,059,San Francisco del Oro,Equipos en aeropuertos,0,0,0,0,0,0,0
08,Chihuahua,059,San Francisco del Oro,Locomotoras de patio,0,0,0,0,0,0,0
08,Chihuahua,059,San Francisco del Oro,Locomotoras de recorrido,0,0,0,0,0,0,0
08,Chihuahua,059,San Francisco del Oro,Maquinaria agrícola,0.606046353,0.587864963,0.134620639,3.504180347,5.515126871,0.62190336,0
08,Chihuahua,059,San Francisco del Oro,Motocicletas,0.003053709,0.002700433,0.008799831,2.269987127,0.117322781,0.189891316,0.00515353
08,Chihuahua,059,San Francisco del Oro,Pickup y Veh<3.8Ton,0.222441984,0.197589096,0.430504121,119.727079,18.96872805,9.8661169,0.118575763
08,Chihuahua,059,San Francisco del Oro,Taxi,0.008070497,0.007134649,0.027593232,7.536765597,2.59523264,0.344975679,0.010503701
08,Chihuahua,059,San Francisco del Oro,Terminales de autobuses,0,0,0,0,0,0,0
08,Chihuahua,059,San Francisco del Oro,Tractocamión,0.810839624,0.745971367,0.105919306,1.122437599,3.493492408,0.246948373,0.007786551
08,Chihuahua,059,San Francisco del Oro,Veh>3.8Ton,2.103098975,1.928862422,0.515698217,55.97826966,15.27038351,3.732317306,0.061048823
08,Chihuahua,060,Santa Bárbara,Autobús,1.016566588,0.935238175,0.242599799,4.420855418,13.92120429,0.764786984,0.012443811
08,Chihuahua,060,Santa Bárbara,Autos particulares,0.518115374,0.458323841,0.823686745,240.3682896,38.45788665,25.20569771,0.274781229
08,Chihuahua,060,Santa Bárbara,Camionetas particulares,0.173007956,0.153052243,0.368117011,101.777947,16.23297026,9.008437659,0.095590931
08,Chihuahua,060,Santa Bárbara,Combi,0,0,0,0,0,0,0
08,Chihuahua,060,Santa Bárbara,Cruces fronterizos,0,0,0,0,0,0,0
08,Chihuahua,060,Santa Bárbara,Embarcaciones marinas,0,0,0,0,0,0,0
08,Chihuahua,060,Santa Bárbara,Equipos en aeropuertos,0,0,0,0,0,0,0
08,Chihuahua,060,Santa Bárbara,Locomotoras de patio,0,0,0,0,0,0,0
08,Chihuahua,060,Santa Bárbara,Locomotoras de recorrido,2.044468278,1.83655625,0.739242767,8.120119772,82.39091654,3.049376415,0
08,Chihuahua,060,Santa Bárbara,Maquinaria agrícola,1.153443059,1.118839767,0.256213473,6.669246467,10.49653179,1.183622524,0
08,Chihuahua,060,Santa Bárbara,Motocicletas,0.004962277,0.004388203,0.014299726,3.688729081,0.19064952,0.308573388,0.008374486
08,Chihuahua,060,Santa Bárbara,Pickup y Veh<3.8Ton,0.429978452,0.381447861,0.857690465,239.6141862,37.89692946,19.74651853,0.236956904
08,Chihuahua,060,Santa Bárbara,Taxi,0.023314769,0.020611209,0.079713782,21.77287839,7.497338738,0.996596405,0.030344025
08,Chihuahua,060,Santa Bárbara,Terminales de autobuses,0,0,0,0,0,0,0
08,Chihuahua,060,Santa Bárbara,Tractocamión,2.635228778,2.424406941,0.344237744,3.647922198,11.35385033,0.802582213,0.025306291
08,Chihuahua,060,Santa Bárbara,Veh>3.8Ton,2.146705568,1.967438604,0.584176434,69.64408782,16.79688912,4.490788249,0.071962078
08,Chihuahua,061,Satevó,Autobús,2.134789836,1.964000168,0.509459577,9.283796377,29.23452902,1.606052667,0.026132003
08,Chihuahua,061,Satevó,Autos particulares,0.104612135,0.092539689,0.166309732,48.53251076,7.764991798,5.089256146,0.055480791
08,Chihuahua,061,Satevó,Camionetas particulares,0.047039029,0.041613283,0.100087114,27.67234504,4.41357256,2.449298718,0.025990161
08,Chihuahua,061,Satevó,Combi,0,0,0,0,0,0,0
08,Chihuahua,061,Satevó,Cruces fronterizos,0,0,0,0,0,0,0
08,Chihuahua,061,Satevó,Embarcaciones marinas,0,0,0,0,0,0,0
08,Chihuahua,061,Satevó,Equipos en aeropuertos,0,0,0,0,0,0,0
08,Chihuahua,061,Satevó,Locomotoras de patio,0,0,0,0,0,0,0
08,Chihuahua,061,Satevó,Locomotoras de recorrido,0,0,0,0,0,0,0
08,Chihuahua,061,Satevó,Maquinaria agrícola,4.516022825,4.38054214,1.003140887,26.11179549,41.09659056,4.634183104,0
08,Chihuahua,061,Satevó,Motocicletas,0,0,0,0,0,0,0
08,Chihuahua,061,Satevó,Pickup y Veh<3.8Ton,0.336813735,0.298217144,0.702126401,197.3997724,31.14492097,16.26890109,0.194806207
08,Chihuahua,061,Satevó,Taxi,0,0,0,0,0,0,0
08,Chihuahua,061,Satevó,Terminales de autobuses,0,0,0,0,0,0,0
08,Chihuahua,061,Satevó,Tractocamión,0.202709906,0.186492842,0.026479826,0.2806094,0.873373102,0.061737093,0.001946638
08,Chihuahua,061,Satevó,Veh>3.8Ton,0.427970343,0.391031903,0.165354176,24.46485892,4.372325593,1.471550042,0.022509098
08,Chihuahua,062,Saucillo,Autobús,1.524849883,1.402857263,0.363899698,6.631283126,20.88180644,1.147180476,0.018665716
08,Chihuahua,062,Saucillo,Autos particulares,1.557785975,1.378129695,2.477752185,721.7336573,115.4877431,75.64967614,0.824965515
08,Chihuahua,062,Saucillo,Camionetas particulares,0.501675017,0.445665718,0.96692545,264.5721426,42.36745764,23.40984241,0.249569678
08,Chihuahua,062,Saucillo,Combi,0,0,0,0,0,0,0
08,Chihuahua,062,Saucillo,Cruces fronterizos,0,0,0,0,0,0,0
08,Chihuahua,062,Saucillo,Embarcaciones marinas,0,0,0,0,0,0,0
08,Chihuahua,062,Saucillo,Equipos en aeropuertos,0,0,0,0,0,0,0
08,Chihuahua,062,Saucillo,Locomotoras de patio,0,0,0,0,0,0,0
08,Chihuahua,062,Saucillo,Locomotoras de recorrido,1.263594977,1.135093793,0.456893099,5.018685137,50.9221637,1.884684034,0
08,Chihuahua,062,Saucillo,Maquinaria agrícola,11.12388306,10.79016657,2.470940107,64.31866508,101.2292642,11.41493587,0
08,Chihuahua,062,Saucillo,Motocicletas,0.025956526,0.022953677,0.074798565,19.29489058,0.997243643,1.614076184,0.043805002
08,Chihuahua,062,Saucillo,Pickup y Veh<3.8Ton,1.578623464,1.402173371,3.059570096,850.8883666,134.8242832,70.11439468,0.842864466
08,Chihuahua,062,Saucillo,Taxi,0.020624603,0.018232993,0.070516038,19.26062319,6.632261191,0.881604512,0.026842792
08,Chihuahua,062,Saucillo,Terminales de autobuses,0,0,0,0,0,0,0
08,Chihuahua,062,Saucillo,Tractocamión,7.09484671,6.527249458,0.926793926,9.821328995,30.56805857,2.160798265,0.068132321
08,Chihuahua,062,Saucillo,Veh>3.8Ton,8.382335718,7.676425446,2.522302424,324.1488104,70.63857212,20.37876654,0.321269649
08,Chihuahua,063,Temósachic,Autobús,0.101656659,0.093523818,0.02425998,0.442085542,1.392120429,0.076478698,0.001244381
08,Chihuahua,063,Temósachic,Autos particulares,0.099666834,0.088165085,0.158447817,46.23824661,7.397919459,4.848673128,0.052858063
08,Chihuahua,063,Temósachic,Camionetas particulares,0.036674498,0.032444254,0.078034021,21.57504868,3.441090471,1.90962273,0.020263515
08,Chihuahua,063,Temósachic,Combi,0,0,0,0,0,0,0
08,Chihuahua,063,Temósachic,Cruces fronterizos,0,0,0,0,0,0,0
08,Chihuahua,063,Temósachic,Embarcaciones marinas,0,0,0,0,0,0,0
08,Chihuahua,063,Temósachic,Equipos en aeropuertos,0,0,0,0,0,0,0
08,Chihuahua,063,Temósachic,Locomotoras de patio,0,0,0,0,0,0,0
08,Chihuahua,063,Temósachic,Locomotoras de recorrido,2.264532572,2.034241124,0.818814037,8.994160441,91.25938326,3.377607904,0
08,Chihuahua,063,Temósachic,Maquinaria agrícola,5.239368473,5.082187418,1.163817133,30.29420429,47.67916134,5.376454856,0
08,Chihuahua,063,Temósachic,Motocicletas,0.000763427,0.000675108,0.002199958,0.567496782,0.029330695,0.047472829,0.001288382
08,Chihuahua,063,Temósachic,Pickup y Veh<3.8Ton,0.195019741,0.17279118,0.400819714,112.2722799,17.75400795,9.249510603,0.111088058
08,Chihuahua,063,Temósachic,Taxi,0,0,0,0,0,0,0
08,Chihuahua,063,Temósachic,Terminales de autobuses,0,0,0,0,0,0,0
08,Chihuahua,063,Temósachic,Tractocamión,0,0,0,0,0,0,0
08,Chihuahua,063,Temósachic,Veh>3.8Ton,0.779629148,0.714555488,0.210871471,25.01453607,6.073266369,1.615775933,0.02592
08,Chihuahua,064,El Tule,Autobús,0,0,0,0,0,0,0
08,Chihuahua,064,El Tule,Autos particulares,0.040323223,0.035669844,0.064104842,18.70707687,2.993051384,1.961676914,0.021385323
08,Chihuahua,064,El Tule,Camionetas particulares,0.028701781,0.025391156,0.061070103,16.8848207,2.693027325,1.494487354,0.015858403
08,Chihuahua,064,El Tule,Combi,0,0,0,0,0,0,0
08,Chihuahua,064,El Tule,Cruces fronterizos,0,0,0,0,0,0,0
08,Chihuahua,064,El Tule,Embarcaciones marinas,0,0,0,0,0,0,0
08,Chihuahua,064,El Tule,Equipos en aeropuertos,0,0,0,0,0,0,0
08,Chihuahua,064,El Tule,Locomotoras de patio,2.220367173,2.00107165,0.584788062,9.201274665,87.38926603,5.071208976,0
08,Chihuahua,064,El Tule,Locomotoras de recorrido,0,0,0,0,0,0,0
08,Chihuahua,064,El Tule,Maquinaria agrícola,0.723345647,0.701645278,0.160676246,4.182408802,6.582570782,0.742271753,0
08,Chihuahua,064,El Tule,Motocicletas,0.001145141,0.001012662,0.003299937,0.851245173,0.043996043,0.071209243,0.001932574
08,Chihuahua,064,El Tule,Pickup y Veh<3.8Ton,0.14013261,0.123960992,0.298026627,84.02136234,13.24255097,6.924938338,0.082842437
08,Chihuahua,064,El Tule,Taxi,0,0,0,0,0,0,0
08,Chihuahua,064,El Tule,Terminales de autobuses,0,0,0,0,0,0,0
08,Chihuahua,064,El Tule,Tractocamión,0.405419812,0.372985683,0.052959653,0.5612188,1.746746204,0.123474187,0.003893275
08,Chihuahua,064,El Tule,Veh>3.8Ton,0.021803296,0.019288091,0.034239109,6.832909077,0.763252805,0.379235472,0.005456628
08,Chihuahua,065,Urique,Autobús,0.609939953,0.561142905,0.145559879,2.652513251,8.352722576,0.458872191,0.007466286
08,Chihuahua,065,Urique,Autos particulares,0.022444058,0.01985397,0.035680997,10.41242958,1.665943695,1.091876773,0.011903152
08,Chihuahua,065,Urique,Camionetas particulares,0.044248579,0.039144698,0.094149742,26.03076525,4.151750459,2.304001337,0.024448372
08,Chihuahua,065,Urique,Combi,0.006950893,0.00609375,0.028553571,4.093727679,1.087674107,0.258107143,0.008263393
08,Chihuahua,065,Urique,Cruces fronterizos,0,0,0,0,0,0,0
08,Chihuahua,065,Urique,Embarcaciones marinas,0,0,0,0,0,0,0
08,Chihuahua,065,Urique,Equipos en aeropuertos,0,0,0,0,0,0,0
08,Chihuahua,065,Urique,Locomotoras de patio,0,0,0,0,0,0,0
08,Chihuahua,065,Urique,Locomotoras de recorrido,3.776587236,3.392527517,1.365545667,14.99966569,152.1943319,5.632875878,0
08,Chihuahua,065,Urique,Maquinaria agrícola,0.019549882,0.018963386,0.004342601,0.113038076,0.177907318,0.020061399,0
08,Chihuahua,065,Urique,Motocicletas,0,0,0,0,0,0,0
08,Chihuahua,065,Urique,Pickup y Veh<3.8Ton,0.218196486,0.193561066,0.435666264,121.7301172,19.25155128,10.03175257,0.120374494
08,Chihuahua,065,Urique,Taxi,0,0,0,0,0,0,0
08,Chihuahua,065,Urique,Terminales de autobuses,0,0,0,0,0,0,0
08,Chihuahua,065,Urique,Tractocamión,2.432518872,2.2379141,0.317757918,3.367312798,10.48047722,0.740845119,0.023359653
08,Chihuahua,065,Urique,Veh>3.8Ton,1.388879717,1.272171207,0.407544072,51.46246083,11.48687555,3.254247788,0.051498706
08,Chihuahua,066,Uruachi,Autobús,0,0,0,0,0,0,0
08,Chihuahua,066,Uruachi,Autos particulares,0.012553456,0.011104763,0.019957168,5.823901291,0.931799016,0.610710737,0.006657695
08,Chihuahua,066,Uruachi,Camionetas particulares,0.023918151,0.021159296,0.050891753,14.07068392,2.244189437,1.245406128,0.013215336
08,Chihuahua,066,Uruachi,Combi,0.002316964,0.00203125,0.009517857,1.364575893,0.362558036,0.086035714,0.002754464
08,Chihuahua,066,Uruachi,Cruces fronterizos,0,0,0,0,0,0,0
08,Chihuahua,066,Uruachi,Embarcaciones marinas,0,0,0,0,0,0,0
08,Chihuahua,066,Uruachi,Equipos en aeropuertos,0,0,0,0,0,0,0
08,Chihuahua,066,Uruachi,Locomotoras de patio,0,0,0,0,0,0,0
08,Chihuahua,066,Uruachi,Locomotoras de recorrido,0,0,0,0,0,0,0
08,Chihuahua,066,Uruachi,Maquinaria agrícola,0.039099765,0.037926772,0.008685202,0.226076151,0.355814637,0.040122797,0
08,Chihuahua,066,Uruachi,Motocicletas,0,0,0,0,0,0,0
08,Chihuahua,066,Uruachi,Pickup y Veh<3.8Ton,0.107073157,0.094716673,0.227717528,64.19942123,10.11842803,5.291238096,0.063298622
08,Chihuahua,066,Uruachi,Taxi,0,0,0,0,0,0,0
08,Chihuahua,066,Uruachi,Terminales de autobuses,0,0,0,0,0,0,0
08,Chihuahua,066,Uruachi,Tractocamión,0.405419812,0.372985683,0.052959653,0.5612188,1.746746204,0.123474187,0.003893275
08,Chihuahua,066,Uruachi,Veh>3.8Ton,0.993614319,0.91007144,0.293548559,37.24696553,8.259429166,2.351550954,0.037174549
08,Chihuahua,067,Valle de Zaragoza,Autobús,0.304969977,0.280571453,0.07277994,1.326256625,4.176361288,0.229436095,0.003733143
08,Chihuahua,067,Valle de Zaragoza,Autos particulares,0.145315766,0.128546041,0.231019337,67.41606949,10.78627952,7.069439446,0.077067863
08,Chihuahua,067,Valle de Zaragoza,Camionetas particulares,0.058599469,0.051840276,0.124684794,34.47317561,5.498264121,3.051245014,0.032377573
08,Chihuahua,067,Valle de Zaragoza,Combi,0,0,0,0,0,0,0
08,Chihuahua,067,Valle de Zaragoza,Cruces fronterizos,0,0,0,0,0,0,0
08,Chihuahua,067,Valle de Zaragoza,Embarcaciones marinas,0,0,0,0,0,0,0
08,Chihuahua,067,Valle de Zaragoza,Equipos en aeropuertos,0,0,0,0,0,0,0
08,Chihuahua,067,Valle de Zaragoza,Locomotoras de patio,0,0,0,0,0,0,0
08,Chihuahua,067,Valle de Zaragoza,Locomotoras de recorrido,0,0,0,0,0,0,0
08,Chihuahua,067,Valle de Zaragoza,Maquinaria agrícola,4.574672472,4.437432298,1.016168691,26.45090972,41.63031251,4.6943673,0
08,Chihuahua,067,Valle de Zaragoza,Motocicletas,0.001145141,0.001012662,0.003299937,0.851245173,0.043996043,0.071209243,0.001932574
08,Chihuahua,067,Valle de Zaragoza,Pickup y Veh<3.8Ton,0.545016114,0.484750488,1.018852403,282.9948937,44.86054269,23.29989685,0.280138724
08,Chihuahua,067,Valle de Zaragoza,Taxi,0.001793444,0.001585478,0.006131829,1.674836799,0.576718364,0.076661262,0.002334156
08,Chihuahua,067,Valle de Zaragoza,Terminales de autobuses,0,0,0,0,0,0,0
08,Chihuahua,067,Valle de Zaragoza,Tractocamión,1.216259436,1.11895705,0.158878959,1.683656399,5.240238612,0.37042256,0.011679826
08,Chihuahua,067,Valle de Zaragoza,Veh>3.8Ton,0.66375881,0.605835946,0.282270372,43.53019745,7.321741195,2.586560534,0.039220275
09,Ciudad de México,002,Azcapotzalco,Cruces fronterizos,0,0,0,0,0,0,0
09,Ciudad de México,002,Azcapotzalco,Embarcaciones marinas,0,0,0,0,0,0,0
09,Ciudad de México,002,Azcapotzalco,Equipos en aeropuertos,0,0,0,0,0,0,0
09,Ciudad de México,002,Azcapotzalco,Locomotoras de patio,0.01892128,0.018467957,0.00031672,0.110200859,0.528548272,0.029255209,0
09,Ciudad de México,002,Azcapotzalco,Locomotoras de recorrido,0.822084933,0.802389148,0.013760728,4.78796719,22.96417471,1.27106978,0
09,Ciudad de México,002,Azcapotzalco,Maquinaria agrícola,0,0,0,0,0,0,0
09,Ciudad de México,002,Azcapotzalco,Terminales de autobuses,0,0,0,0,0,0,0
09,Ciudad de México,003,Coyoacán,Cruces fronterizos,0,0,0,0,0,0,0
09,Ciudad de México,003,Coyoacán,Embarcaciones marinas,0,0,0,0,0,0,0
09,Ciudad de México,003,Coyoacán,Equipos en aeropuertos,0,0,0,0,0,0,0
09,Ciudad de México,003,Coyoacán,Locomotoras de patio,0,0,0,0,0,0,0
09,Ciudad de México,003,Coyoacán,Locomotoras de recorrido,0,0,0,0,0,0,0
09,Ciudad de México,003,Coyoacán,Maquinaria agrícola,0,0,0,0,0,0,0
09,Ciudad de México,003,Coyoacán,Terminales de autobuses,2.50625849,2.305750503,0.019640321,9.86397488,19.31701811,4.130832296,0.11622442
09,Ciudad de México,004,Cuajimalpa de Morelos,Cruces fronterizos,0,0,0,0,0,0,0
09,Ciudad de México,004,Cuajimalpa de Morelos,Embarcaciones marinas,0,0,0,0,0,0,0
09,Ciudad de México,004,Cuajimalpa de Morelos,Equipos en aeropuertos,0,0,0,0,0,0,0
09,Ciudad de México,004,Cuajimalpa de Morelos,Locomotoras de patio,0,0,0,0,0,0,0
09,Ciudad de México,004,Cuajimalpa de Morelos,Locomotoras de recorrido,0,0,0,0,0,0,0
09,Ciudad de México,004,Cuajimalpa de Morelos,Maquinaria agrícola,0.147793118,0.143184322,0.00191556,1.139721072,2.314679501,0.222142506,0
09,Ciudad de México,004,Cuajimalpa de Morelos,Terminales de autobuses,0,0,0,0,0,0,0
09,Ciudad de México,005,Gustavo A. Madero,Autobús,1295.660072,933.2028728,67.33889215,26635.78941,13945.58619,7063.528069,122.2990945
09,Ciudad de México,005,Gustavo A. Madero,Autos particulares,1097.036185,274.0668098,86.09240784,64158.32735,10669.31038,9966.098524,311.4586403
09,Ciudad de México,005,Gustavo A. Madero,Camionetas particulares,284.8249381,78.01264945,27.49742274,18551.70023,3977.353166,2823.241403,76.06301514
09,Ciudad de México,005,Gustavo A. Madero,Combi,50.24121491,27.11595026,2.521839043,1535.269919,392.5275462,182.9597973,8.212425469
09,Ciudad de México,005,Gustavo A. Madero,Cruces fronterizos,0,0,0,0,0,0,0
09,Ciudad de México,005,Gustavo A. Madero,Embarcaciones marinas,0,0,0,0,0,0,0
09,Ciudad de México,005,Gustavo A. Madero,Equipos en aeropuertos,0,0,0,0,0,0,0
09,Ciudad de México,005,Gustavo A. Madero,Locomotoras de patio,0.010934946,0.010672963,0.000183038,0.063687051,0.305457514,0.016907109,0
09,Ciudad de México,005,Gustavo A. Madero,Locomotoras de recorrido,0.475097609,0.463715062,0.007952571,2.767052009,13.27140794,0.734573996,0
09,Ciudad de México,005,Gustavo A. Madero,Maquinaria agrícola,0,0,0,0,0,0,0
09,Ciudad de México,005,Gustavo A. Madero,Motocicletas,185.3125247,87.50402063,26.32005461,46846.46144,2680.756922,4661.297597,206.7523963
09,Ciudad de México,005,Gustavo A. Madero,Pickup y Veh<3.8Ton,117.577072,42.79552184,9.321084273,6208.495578,1256.720939,835.3622431,25.92507008
09,Ciudad de México,005,Gustavo A. Madero,Taxi,585.2591264,129.7197135,41.79720054,61736.36038,4902.813356,640.4261044,145.3139526
09,Ciudad de México,005,Gustavo A. Madero,Terminales de autobuses,6.408185135,5.895511679,0.050217782,25.22093516,49.40872789,10.56202297,0.297171033
09,Ciudad de México,005,Gustavo A. Madero,Tractocamión,1529.561554,1010.387093,11.22956952,5584.905472,10359.80695,826.5517305,22.5570306
09,Ciudad de México,005,Gustavo A. Madero,Veh>3.8Ton,496.3871603,280.8699811,9.893368599,11568.45517,4252.237021,1269.703549,25.31568875
09,Ciudad de México,006,Iztacalco,Cruces fronterizos,0,0,0,0,0,0,0
09,Ciudad de México,006,Iztacalco,Embarcaciones marinas,0,0,0,0,0,0,0
09,Ciudad de México,006,Iztacalco,Equipos en aeropuertos,0,0,0,0,0,0,0
09,Ciudad de México,006,Iztacalco,Locomotoras de patio,0,0,0,0,0,0,0
09,Ciudad de México,006,Iztacalco,Locomotoras de recorrido,0,0,0,0,0,0,0
09,Ciudad de México,006,Iztacalco,Maquinaria agrícola,0,0,0,0,0,0,0
09,Ciudad de México,006,Iztacalco,Terminales de autobuses,0,0,0,0,0,0,0
09,Ciudad de México,007,Iztapalapa,Cruces fronterizos,0,0,0,0,0,0,0
09,Ciudad de México,007,Iztapalapa,Embarcaciones marinas,0,0,0,0,0,0,0
09,Ciudad de México,007,Iztapalapa,Equipos en aeropuertos,0,0,0,0,0,0,0
09,Ciudad de México,007,Iztapalapa,Locomotoras de patio,0,0,0,0,0,0,0
09,Ciudad de México,007,Iztapalapa,Locomotoras de recorrido,0,0,0,0,0,0,0
09,Ciudad de México,007,Iztapalapa,Maquinaria agrícola,0,0,0,0,0,0,0
09,Ciudad de México,007,Iztapalapa,Terminales de autobuses,0,0,0,0,0,0,0
09,Ciudad de México,008,La Magdalena Contreras,Cruces fronterizos,0,0,0,0,0,0,0
09,Ciudad de México,008,La Magdalena Contreras,Embarcaciones marinas,0,0,0,0,0,0,0
09,Ciudad de México,008,La Magdalena Contreras,Equipos en aeropuertos,0,0,0,0,0,0,0
09,Ciudad de México,008,La Magdalena Contreras,Locomotoras de patio,0,0,0,0,0,0,0
09,Ciudad de México,008,La Magdalena Contreras,Locomotoras de recorrido,0,0,0,0,0,0,0
09,Ciudad de México,008,La Magdalena Contreras,Maquinaria agrícola,0.592696567,0.574213855,0.007681995,4.570637486,9.282587778,0.890860834,0
09,Ciudad de México,008,La Magdalena Contreras,Terminales de autobuses,0,0,0,0,0,0,0
09,Ciudad de México,009,Milpa Alta,Cruces fronterizos,0,0,0,0,0,0,0
09,Ciudad de México,009,Milpa Alta,Embarcaciones marinas,0,0,0,0,0,0,0
09,Ciudad de México,009,Milpa Alta,Equipos en aeropuertos,0,0,0,0,0,0,0
09,Ciudad de México,009,Milpa Alta,Locomotoras de patio,0,0,0,0,0,0,0
09,Ciudad de México,009,Milpa Alta,Locomotoras de recorrido,0,0,0,0,0,0,0
09,Ciudad de México,009,Milpa Alta,Maquinaria agrícola,9.471802292,9.176432624,0.12276491,73.04272887,148.3437582,14.23672443,0
09,Ciudad de México,009,Milpa Alta,Terminales de autobuses,0,0,0,0,0,0,0
09,Ciudad de México,010,Álvaro Obregón,Cruces fronterizos,0,0,0,0,0,0,0
09,Ciudad de México,010,Álvaro Obregón,Embarcaciones marinas,0,0,0,0,0,0,0
09,Ciudad de México,010,Álvaro Obregón,Equipos en aeropuertos,0,0,0,0,0,0,0
09,Ciudad de México,010,Álvaro Obregón,Locomotoras de patio,0,0,0,0,0,0,0
09,Ciudad de México,010,Álvaro Obregón,Locomotoras de recorrido,0,0,0,0,0,0,0
09,Ciudad de México,010,Álvaro Obregón,Maquinaria agrícola,0.169189048,0.163913039,0.002192875,1.304717876,2.649774401,0.254301957,0
09,Ciudad de México,010,Álvaro Obregón,Terminales de autobuses,4.864740964,4.47554836,0.038122542,19.14634536,37.44615557,8.018107307,0.22559591
09,Ciudad de México,011,Tláhuac,Cruces fronterizos,0,0,0,0,0,0,0
09,Ciudad de México,011,Tláhuac,Embarcaciones marinas,0,0,0,0,0,0,0
09,Ciudad de México,011,Tláhuac,Equipos en aeropuertos,0,0,0,0,0,0,0
09,Ciudad de México,011,Tláhuac,Locomotoras de patio,0,0,0,0,0,0,0
09,Ciudad de México,011,Tláhuac,Locomotoras de recorrido,0,0,0,0,0,0,0
09,Ciudad de México,011,Tláhuac,Maquinaria agrícola,3.784485695,3.6664699,0.049051071,29.18443122,59.27117287,5.688323964,0
09,Ciudad de México,011,Tláhuac,Terminales de autobuses,0,0,0,0,0,0,0
09,Ciudad de México,012,Tlalpan,Cruces fronterizos,0,0,0,0,0,0,0
09,Ciudad de México,012,Tlalpan,Embarcaciones marinas,0,0,0,0,0,0,0
09,Ciudad de México,012,Tlalpan,Equipos en aeropuertos,0,0,0,0,0,0,0
09,Ciudad de México,012,Tlalpan,Locomotoras de patio,0,0,0,0,0,0,0
09,Ciudad de México,012,Tlalpan,Locomotoras de recorrido,0,0,0,0,0,0,0
