mean,CODIGO,ESTADO,system:index
0.12947473115033403,MX02,Baja California,00000000000000000000
0.1228697043742794,MX03,Baja California Sur,00000000000000000001
0.1180528507698394,MX18,Nayarit,00000000000000000002
0.11683799112782936,MX14,Jalisco,00000000000000000003
0.11670907640557088,MX01,Aguascalientes,00000000000000000004
0.11662643508387653,MX11,Guanajuato,00000000000000000005
0.11691020887023455,MX22,Querétaro,00000000000000000006
0.1170830032072493,MX13,Hidalgo,00000000000000000007
0.1164009139386625,MX16,Michoacán,00000000000000000008
0.11572698780170007,MX15,México,00000000000000000009
0.11556338494580926,MX09,Distrito Federal,0000000000000000000a
0.11697998161562892,MX08,Colima,0000000000000000000b
0.11604684951131773,MX17,Morelos,0000000000000000000c
0.11862133259721012,MX31,Yucatán,0000000000000000000d
0.11783765766025411,MX04,Campeche,0000000000000000000e
0.11626269931593745,MX21,Puebla,0000000000000000000f
0.11824399846134556,MX23,Quintana Roo,00000000000000000010
0.11550134977879296,MX29,Tlaxcala,00000000000000000011
0.11624255686077498,MX12,Guerrero,00000000000000000012
0.1161984475912044,MX20,Oaxaca,00000000000000000013
0.11769120309395796,MX27,Tabasco,00000000000000000014
0.11668944065192559,MX05,Chiapas,00000000000000000015
0.12708537529187772,MX26,Sonora,00000000000000000016
0.12368893565006055,MX06,Chihuahua,00000000000000000017
0.1220888381510351,MX07,Coahuila,00000000000000000018
0.12086657127529989,MX25,Sinaloa,00000000000000000019
0.11895309955335255,MX10,Durango,0000000000000000001a
0.11749260671482821,MX32,Zacatecas,0000000000000000001b
0.1178894390993669,MX24,San Luis Potosí,0000000000000000001c
0.12069240721459219,MX19,Nuevo León,0000000000000000001d
0.1202489776048132,MX28,Tamaulipas,0000000000000000001e
0.1181271549821536,MX30,Veracruz,0000000000000000001f
